,param_name,biome,criteria,rank,variable,measure
993,nstem,Tundra,alb_DirNIR_mean_Tundra,4,alb_DirNIR,mean
994,xdrdt,Tundra,alb_DirNIR_mean_Tundra,5,alb_DirNIR,mean
995,e_ice,Tundra,alb_DirNIR_iav_Tundra,1,alb_DirNIR,iav
996,upplim_destruct_metamorph,Tundra,alb_DirNIR_iav_Tundra,2,alb_DirNIR,iav
997,rhosnir,Tundra,alb_DirNIR_iav_Tundra,3,alb_DirNIR,iav
998,accum_factor,Tundra,alb_DirNIR_iav_Tundra,4,alb_DirNIR,iav
999,zsno,Tundra,alb_DirNIR_iav_Tundra,5,alb_DirNIR,iav
1000,snw_rds_refrz,Ice sheet,alb_DifNIR_mean_Ice sheet,1,alb_DifNIR,mean
1001,xdrdt,Ice sheet,alb_DifNIR_mean_Ice sheet,2,alb_DifNIR,mean
1002,upplim_destruct_metamorph,Ice sheet,alb_DifNIR_mean_Ice sheet,3,alb_DifNIR,mean
1003,zetamaxstable,Ice sheet,alb_DifNIR_mean_Ice sheet,4,alb_DifNIR,mean
1004,zsno,Ice sheet,alb_DifNIR_mean_Ice sheet,5,alb_DifNIR,mean
1005,snw_rds_refrz,Ice sheet,alb_DifNIR_iav_Ice sheet,1,alb_DifNIR,iav
1006,xdrdt,Ice sheet,alb_DifNIR_iav_Ice sheet,2,alb_DifNIR,iav
1007,upplim_destruct_metamorph,Ice sheet,alb_DifNIR_iav_Ice sheet,3,alb_DifNIR,iav
1008,zsno,Ice sheet,alb_DifNIR_iav_Ice sheet,4,alb_DifNIR,iav
1009,zetamaxstable,Ice sheet,alb_DifNIR_iav_Ice sheet,5,alb_DifNIR,iav
1010,taulnir,Tropical rain forest,alb_DifNIR_mean_Tropical rain forest,1,alb_DifNIR,mean
1011,rholnir,Tropical rain forest,alb_DifNIR_mean_Tropical rain forest,2,alb_DifNIR,mean
1012,rhosnir,Tropical rain forest,alb_DifNIR_mean_Tropical rain forest,3,alb_DifNIR,mean
1013,kmax,Tropical rain forest,alb_DifNIR_mean_Tropical rain forest,4,alb_DifNIR,mean
1014,psi50,Tropical rain forest,alb_DifNIR_mean_Tropical rain forest,5,alb_DifNIR,mean
1015,taulnir,Tropical rain forest,alb_DifNIR_iav_Tropical rain forest,1,alb_DifNIR,iav
1016,rholnir,Tropical rain forest,alb_DifNIR_iav_Tropical rain forest,2,alb_DifNIR,iav
1017,fff,Tropical rain forest,alb_DifNIR_iav_Tropical rain forest,3,alb_DifNIR,iav
1018,rhosnir,Tropical rain forest,alb_DifNIR_iav_Tropical rain forest,4,alb_DifNIR,iav
1019,tausnir,Tropical rain forest,alb_DifNIR_iav_Tropical rain forest,5,alb_DifNIR,iav
1020,taulnir,Tropical seasonal forest/savanna,alb_DifNIR_mean_Tropical seasonal forest/savanna,1,alb_DifNIR,mean
1021,rholnir,Tropical seasonal forest/savanna,alb_DifNIR_mean_Tropical seasonal forest/savanna,2,alb_DifNIR,mean
1022,rhosnir,Tropical seasonal forest/savanna,alb_DifNIR_mean_Tropical seasonal forest/savanna,3,alb_DifNIR,mean
1023,tausnir,Tropical seasonal forest/savanna,alb_DifNIR_mean_Tropical seasonal forest/savanna,4,alb_DifNIR,mean
1024,xl,Tropical seasonal forest/savanna,alb_DifNIR_mean_Tropical seasonal forest/savanna,5,alb_DifNIR,mean
1025,rholnir,Tropical seasonal forest/savanna,alb_DifNIR_iav_Tropical seasonal forest/savanna,1,alb_DifNIR,iav
1026,taulnir,Tropical seasonal forest/savanna,alb_DifNIR_iav_Tropical seasonal forest/savanna,2,alb_DifNIR,iav
1027,kmax,Tropical seasonal forest/savanna,alb_DifNIR_iav_Tropical seasonal forest/savanna,3,alb_DifNIR,iav
1028,nstem,Tropical seasonal forest/savanna,alb_DifNIR_iav_Tropical seasonal forest/savanna,4,alb_DifNIR,iav
1029,jmaxhd,Tropical seasonal forest/savanna,alb_DifNIR_iav_Tropical seasonal forest/savanna,5,alb_DifNIR,iav
1030,rhosnir,Subtropical desert,alb_DifNIR_mean_Subtropical desert,1,alb_DifNIR,mean
1031,sand_pf,Subtropical desert,alb_DifNIR_mean_Subtropical desert,2,alb_DifNIR,mean
1032,clay_pf,Subtropical desert,alb_DifNIR_mean_Subtropical desert,3,alb_DifNIR,mean
1033,rholnir,Subtropical desert,alb_DifNIR_mean_Subtropical desert,4,alb_DifNIR,mean
1034,taulnir,Subtropical desert,alb_DifNIR_mean_Subtropical desert,5,alb_DifNIR,mean
1035,rhosnir,Subtropical desert,alb_DifNIR_iav_Subtropical desert,1,alb_DifNIR,iav
1036,jmaxb0,Subtropical desert,alb_DifNIR_iav_Subtropical desert,2,alb_DifNIR,iav
1037,vcmaxhd,Subtropical desert,alb_DifNIR_iav_Subtropical desert,3,alb_DifNIR,iav
1038,tpuse_sf,Subtropical desert,alb_DifNIR_iav_Subtropical desert,4,alb_DifNIR,iav
1039,kcha,Subtropical desert,alb_DifNIR_iav_Subtropical desert,5,alb_DifNIR,iav
1040,rholnir,Temperate rain forest,alb_DifNIR_mean_Temperate rain forest,1,alb_DifNIR,mean
1041,taulnir,Temperate rain forest,alb_DifNIR_mean_Temperate rain forest,2,alb_DifNIR,mean
1042,tpu25ratio,Temperate rain forest,alb_DifNIR_mean_Temperate rain forest,3,alb_DifNIR,mean
1043,jmaxb1,Temperate rain forest,alb_DifNIR_mean_Temperate rain forest,4,alb_DifNIR,mean
1044,rhosnir,Temperate rain forest,alb_DifNIR_mean_Temperate rain forest,5,alb_DifNIR,mean
1045,jmaxb1,Temperate rain forest,alb_DifNIR_iav_Temperate rain forest,1,alb_DifNIR,iav
1046,tpuha,Temperate rain forest,alb_DifNIR_iav_Temperate rain forest,2,alb_DifNIR,iav
1047,tpu25ratio,Temperate rain forest,alb_DifNIR_iav_Temperate rain forest,3,alb_DifNIR,iav
1048,jmaxb0,Temperate rain forest,alb_DifNIR_iav_Temperate rain forest,4,alb_DifNIR,iav
1049,lmrha,Temperate rain forest,alb_DifNIR_iav_Temperate rain forest,5,alb_DifNIR,iav
1050,rholnir,Temperate seasonal forest,alb_DifNIR_mean_Temperate seasonal forest,1,alb_DifNIR,mean
1051,taulnir,Temperate seasonal forest,alb_DifNIR_mean_Temperate seasonal forest,2,alb_DifNIR,mean
1052,rhosnir,Temperate seasonal forest,alb_DifNIR_mean_Temperate seasonal forest,3,alb_DifNIR,mean
1053,tpu25ratio,Temperate seasonal forest,alb_DifNIR_mean_Temperate seasonal forest,4,alb_DifNIR,mean
1054,snow_canopy_storage_scalar,Temperate seasonal forest,alb_DifNIR_mean_Temperate seasonal forest,5,alb_DifNIR,mean
1055,rhosnir,Temperate seasonal forest,alb_DifNIR_iav_Temperate seasonal forest,1,alb_DifNIR,iav
1056,tausnir,Temperate seasonal forest,alb_DifNIR_iav_Temperate seasonal forest,2,alb_DifNIR,iav
1057,snw_rds_refrz,Temperate seasonal forest,alb_DifNIR_iav_Temperate seasonal forest,3,alb_DifNIR,iav
1058,accum_factor,Temperate seasonal forest,alb_DifNIR_iav_Temperate seasonal forest,4,alb_DifNIR,iav
1059,nstem,Temperate seasonal forest,alb_DifNIR_iav_Temperate seasonal forest,5,alb_DifNIR,iav
1060,taulnir,Woodland/shrubland,alb_DifNIR_mean_Woodland/shrubland,1,alb_DifNIR,mean
1061,rholnir,Woodland/shrubland,alb_DifNIR_mean_Woodland/shrubland,2,alb_DifNIR,mean
1062,rhosnir,Woodland/shrubland,alb_DifNIR_mean_Woodland/shrubland,3,alb_DifNIR,mean
1063,tausnir,Woodland/shrubland,alb_DifNIR_mean_Woodland/shrubland,4,alb_DifNIR,mean
1064,maximum_leaf_wetted_fraction,Woodland/shrubland,alb_DifNIR_mean_Woodland/shrubland,5,alb_DifNIR,mean
1065,frac_sat_soil_dsl_init,Woodland/shrubland,alb_DifNIR_iav_Woodland/shrubland,1,alb_DifNIR,iav
1066,rholnir,Woodland/shrubland,alb_DifNIR_iav_Woodland/shrubland,2,alb_DifNIR,iav
1067,rhosnir,Woodland/shrubland,alb_DifNIR_iav_Woodland/shrubland,3,alb_DifNIR,iav
1068,taulnir,Woodland/shrubland,alb_DifNIR_iav_Woodland/shrubland,4,alb_DifNIR,iav
1069,medlynslope,Woodland/shrubland,alb_DifNIR_iav_Woodland/shrubland,5,alb_DifNIR,iav
1070,rhosnir,Temperate grassland/desert,alb_DifNIR_mean_Temperate grassland/desert,1,alb_DifNIR,mean
1071,sand_pf,Temperate grassland/desert,alb_DifNIR_mean_Temperate grassland/desert,2,alb_DifNIR,mean
1072,clay_pf,Temperate grassland/desert,alb_DifNIR_mean_Temperate grassland/desert,3,alb_DifNIR,mean
1073,rholnir,Temperate grassland/desert,alb_DifNIR_mean_Temperate grassland/desert,4,alb_DifNIR,mean
1074,taulnir,Temperate grassland/desert,alb_DifNIR_mean_Temperate grassland/desert,5,alb_DifNIR,mean
1075,accum_factor,Temperate grassland/desert,alb_DifNIR_iav_Temperate grassland/desert,1,alb_DifNIR,iav
1076,krmax,Temperate grassland/desert,alb_DifNIR_iav_Temperate grassland/desert,2,alb_DifNIR,iav
1077,xdrdt,Temperate grassland/desert,alb_DifNIR_iav_Temperate grassland/desert,3,alb_DifNIR,iav
1078,zsno,Temperate grassland/desert,alb_DifNIR_iav_Temperate grassland/desert,4,alb_DifNIR,iav
1079,d_max,Temperate grassland/desert,alb_DifNIR_iav_Temperate grassland/desert,5,alb_DifNIR,iav
1080,rholnir,Boreal forest,alb_DifNIR_mean_Boreal forest,1,alb_DifNIR,mean
1081,taulnir,Boreal forest,alb_DifNIR_mean_Boreal forest,2,alb_DifNIR,mean
1082,rhosnir,Boreal forest,alb_DifNIR_mean_Boreal forest,3,alb_DifNIR,mean
1083,snow_canopy_storage_scalar,Boreal forest,alb_DifNIR_mean_Boreal forest,4,alb_DifNIR,mean
1084,snowcan_unload_wind_fact,Boreal forest,alb_DifNIR_mean_Boreal forest,5,alb_DifNIR,mean
1085,rholnir,Boreal forest,alb_DifNIR_iav_Boreal forest,1,alb_DifNIR,iav
1086,taulnir,Boreal forest,alb_DifNIR_iav_Boreal forest,2,alb_DifNIR,iav
1087,rhosnir,Boreal forest,alb_DifNIR_iav_Boreal forest,3,alb_DifNIR,iav
1088,fff,Boreal forest,alb_DifNIR_iav_Boreal forest,4,alb_DifNIR,iav
1089,accum_factor,Boreal forest,alb_DifNIR_iav_Boreal forest,5,alb_DifNIR,iav
1090,rhosnir,Tundra,alb_DifNIR_mean_Tundra,1,alb_DifNIR,mean
1091,rholnir,Tundra,alb_DifNIR_mean_Tundra,2,alb_DifNIR,mean
1092,taulnir,Tundra,alb_DifNIR_mean_Tundra,3,alb_DifNIR,mean
1093,xdrdt,Tundra,alb_DifNIR_mean_Tundra,4,alb_DifNIR,mean
1094,nstem,Tundra,alb_DifNIR_mean_Tundra,5,alb_DifNIR,mean
1095,upplim_destruct_metamorph,Tundra,alb_DifNIR_iav_Tundra,1,alb_DifNIR,iav
1096,accum_factor,Tundra,alb_DifNIR_iav_Tundra,2,alb_DifNIR,iav
1097,e_ice,Tundra,alb_DifNIR_iav_Tundra,3,alb_DifNIR,iav
1098,zsno,Tundra,alb_DifNIR_iav_Tundra,4,alb_DifNIR,iav
1099,rhosnir,Tundra,alb_DifNIR_iav_Tundra,5,alb_DifNIR,iav
1100,snw_rds_refrz,Ice sheet,FSA_mean_Ice sheet,1,FSA,mean
1101,xdrdt,Ice sheet,FSA_mean_Ice sheet,2,FSA,mean
1102,upplim_destruct_metamorph,Ice sheet,FSA_mean_Ice sheet,3,FSA,mean
1103,zetamaxstable,Ice sheet,FSA_mean_Ice sheet,4,FSA,mean
1104,zsno,Ice sheet,FSA_mean_Ice sheet,5,FSA,mean
1105,snw_rds_refrz,Ice sheet,FSA_iav_Ice sheet,1,FSA,iav
1106,upplim_destruct_metamorph,Ice sheet,FSA_iav_Ice sheet,2,FSA,iav
1107,xdrdt,Ice sheet,FSA_iav_Ice sheet,3,FSA,iav
1108,zsno,Ice sheet,FSA_iav_Ice sheet,4,FSA,iav
1109,zetamaxstable,Ice sheet,FSA_iav_Ice sheet,5,FSA,iav
1110,taulnir,Tropical rain forest,FSA_mean_Tropical rain forest,1,FSA,mean
1111,rholnir,Tropical rain forest,FSA_mean_Tropical rain forest,2,FSA,mean
1112,rholvis,Tropical rain forest,FSA_mean_Tropical rain forest,3,FSA,mean
1113,xl,Tropical rain forest,FSA_mean_Tropical rain forest,4,FSA,mean
1114,kmax,Tropical rain forest,FSA_mean_Tropical rain forest,5,FSA,mean
1115,taulnir,Tropical rain forest,FSA_iav_Tropical rain forest,1,FSA,iav
1116,rholnir,Tropical rain forest,FSA_iav_Tropical rain forest,2,FSA,iav
1117,rholvis,Tropical rain forest,FSA_iav_Tropical rain forest,3,FSA,iav
1118,xl,Tropical rain forest,FSA_iav_Tropical rain forest,4,FSA,iav
1119,rhosnir,Tropical rain forest,FSA_iav_Tropical rain forest,5,FSA,iav
1120,taulnir,Tropical seasonal forest/savanna,FSA_mean_Tropical seasonal forest/savanna,1,FSA,mean
1121,rholnir,Tropical seasonal forest/savanna,FSA_mean_Tropical seasonal forest/savanna,2,FSA,mean
1122,rhosnir,Tropical seasonal forest/savanna,FSA_mean_Tropical seasonal forest/savanna,3,FSA,mean
1123,rholvis,Tropical seasonal forest/savanna,FSA_mean_Tropical seasonal forest/savanna,4,FSA,mean
1124,xl,Tropical seasonal forest/savanna,FSA_mean_Tropical seasonal forest/savanna,5,FSA,mean
1125,rhosnir,Tropical seasonal forest/savanna,FSA_iav_Tropical seasonal forest/savanna,1,FSA,iav
1126,d_max,Tropical seasonal forest/savanna,FSA_iav_Tropical seasonal forest/savanna,2,FSA,iav
1127,kmax,Tropical seasonal forest/savanna,FSA_iav_Tropical seasonal forest/savanna,3,FSA,iav
1128,frac_sat_soil_dsl_init,Tropical seasonal forest/savanna,FSA_iav_Tropical seasonal forest/savanna,4,FSA,iav
1129,medlynintercept,Tropical seasonal forest/savanna,FSA_iav_Tropical seasonal forest/savanna,5,FSA,iav
1130,sand_pf,Subtropical desert,FSA_mean_Subtropical desert,1,FSA,mean
1131,clay_pf,Subtropical desert,FSA_mean_Subtropical desert,2,FSA,mean
1132,d_max,Subtropical desert,FSA_mean_Subtropical desert,3,FSA,mean
1133,rhosnir,Subtropical desert,FSA_mean_Subtropical desert,4,FSA,mean
1134,taulnir,Subtropical desert,FSA_mean_Subtropical desert,5,FSA,mean
1135,d_max,Subtropical desert,FSA_iav_Subtropical desert,1,FSA,iav
1136,jmaxb0,Subtropical desert,FSA_iav_Subtropical desert,2,FSA,iav
1137,medlynslope,Subtropical desert,FSA_iav_Subtropical desert,3,FSA,iav
1138,kmax,Subtropical desert,FSA_iav_Subtropical desert,4,FSA,iav
1139,krmax,Subtropical desert,FSA_iav_Subtropical desert,5,FSA,iav
1140,taulnir,Temperate rain forest,FSA_mean_Temperate rain forest,1,FSA,mean
1141,rholnir,Temperate rain forest,FSA_mean_Temperate rain forest,2,FSA,mean
1142,tpu25ratio,Temperate rain forest,FSA_mean_Temperate rain forest,3,FSA,mean
1143,rholvis,Temperate rain forest,FSA_mean_Temperate rain forest,4,FSA,mean
1144,jmaxb1,Temperate rain forest,FSA_mean_Temperate rain forest,5,FSA,mean
1145,clay_pf,Temperate rain forest,FSA_iav_Temperate rain forest,1,FSA,iav
1146,fff,Temperate rain forest,FSA_iav_Temperate rain forest,2,FSA,iav
1147,fbw,Temperate rain forest,FSA_iav_Temperate rain forest,3,FSA,iav
1148,zbedrock_sf,Temperate rain forest,FSA_iav_Temperate rain forest,4,FSA,iav
1149,kcha,Temperate rain forest,FSA_iav_Temperate rain forest,5,FSA,iav
1150,taulnir,Temperate seasonal forest,FSA_mean_Temperate seasonal forest,1,FSA,mean
1151,rholnir,Temperate seasonal forest,FSA_mean_Temperate seasonal forest,2,FSA,mean
1152,rhosnir,Temperate seasonal forest,FSA_mean_Temperate seasonal forest,3,FSA,mean
1153,rholvis,Temperate seasonal forest,FSA_mean_Temperate seasonal forest,4,FSA,mean
1154,xl,Temperate seasonal forest,FSA_mean_Temperate seasonal forest,5,FSA,mean
1155,medlynintercept,Temperate seasonal forest,FSA_iav_Temperate seasonal forest,1,FSA,iav
1156,medlynslope,Temperate seasonal forest,FSA_iav_Temperate seasonal forest,2,FSA,iav
1157,liq_canopy_storage_scalar,Temperate seasonal forest,FSA_iav_Temperate seasonal forest,3,FSA,iav
1158,maximum_leaf_wetted_fraction,Temperate seasonal forest,FSA_iav_Temperate seasonal forest,4,FSA,iav
1159,snw_rds_refrz,Temperate seasonal forest,FSA_iav_Temperate seasonal forest,5,FSA,iav
1160,taulnir,Woodland/shrubland,FSA_mean_Woodland/shrubland,1,FSA,mean
1161,rholnir,Woodland/shrubland,FSA_mean_Woodland/shrubland,2,FSA,mean
1162,rhosnir,Woodland/shrubland,FSA_mean_Woodland/shrubland,3,FSA,mean
1163,tausnir,Woodland/shrubland,FSA_mean_Woodland/shrubland,4,FSA,mean
1164,rholvis,Woodland/shrubland,FSA_mean_Woodland/shrubland,5,FSA,mean
1165,jmaxb1,Woodland/shrubland,FSA_iav_Woodland/shrubland,1,FSA,iav
1166,kmax,Woodland/shrubland,FSA_iav_Woodland/shrubland,2,FSA,iav
1167,rhosnir,Woodland/shrubland,FSA_iav_Woodland/shrubland,3,FSA,iav
1168,kn_nonmyc,Woodland/shrubland,FSA_iav_Woodland/shrubland,4,FSA,iav
1169,vcmaxha,Woodland/shrubland,FSA_iav_Woodland/shrubland,5,FSA,iav
1170,sand_pf,Temperate grassland/desert,FSA_mean_Temperate grassland/desert,1,FSA,mean
1171,d_max,Temperate grassland/desert,FSA_mean_Temperate grassland/desert,2,FSA,mean
1172,clay_pf,Temperate grassland/desert,FSA_mean_Temperate grassland/desert,3,FSA,mean
1173,rhosnir,Temperate grassland/desert,FSA_mean_Temperate grassland/desert,4,FSA,mean
1174,taulnir,Temperate grassland/desert,FSA_mean_Temperate grassland/desert,5,FSA,mean
1175,zsno,Temperate grassland/desert,FSA_iav_Temperate grassland/desert,1,FSA,iav
1176,accum_factor,Temperate grassland/desert,FSA_iav_Temperate grassland/desert,2,FSA,iav
1177,krmax,Temperate grassland/desert,FSA_iav_Temperate grassland/desert,3,FSA,iav
1178,jmaxb0,Temperate grassland/desert,FSA_iav_Temperate grassland/desert,4,FSA,iav
1179,leafcn,Temperate grassland/desert,FSA_iav_Temperate grassland/desert,5,FSA,iav
1180,rholnir,Boreal forest,FSA_mean_Boreal forest,1,FSA,mean
1181,taulnir,Boreal forest,FSA_mean_Boreal forest,2,FSA,mean
1182,rhosnir,Boreal forest,FSA_mean_Boreal forest,3,FSA,mean
1183,rholvis,Boreal forest,FSA_mean_Boreal forest,4,FSA,mean
1184,snw_rds_refrz,Boreal forest,FSA_mean_Boreal forest,5,FSA,mean
1185,cv,Boreal forest,FSA_iav_Boreal forest,1,FSA,iav
1186,upplim_destruct_metamorph,Boreal forest,FSA_iav_Boreal forest,2,FSA,iav
1187,leafcn,Boreal forest,FSA_iav_Boreal forest,3,FSA,iav
1188,nstem,Boreal forest,FSA_iav_Boreal forest,4,FSA,iav
1189,taulnir,Boreal forest,FSA_iav_Boreal forest,5,FSA,iav
1190,taulnir,Tundra,FSA_mean_Tundra,1,FSA,mean
1191,snw_rds_refrz,Tundra,FSA_mean_Tundra,2,FSA,mean
1192,rhosnir,Tundra,FSA_mean_Tundra,3,FSA,mean
1193,xdrdt,Tundra,FSA_mean_Tundra,4,FSA,mean
1194,rholnir,Tundra,FSA_mean_Tundra,5,FSA,mean
1195,zsno,Tundra,FSA_iav_Tundra,1,FSA,iav
1196,medlynintercept,Tundra,FSA_iav_Tundra,2,FSA,iav
1197,accum_factor,Tundra,FSA_iav_Tundra,3,FSA,iav
1198,nstem,Tundra,FSA_iav_Tundra,4,FSA,iav
1199,upplim_destruct_metamorph,Tundra,FSA_iav_Tundra,5,FSA,iav
1200,zetamaxstable,Ice sheet,TSKIN_mean_Ice sheet,1,TSKIN,mean
1201,zsno,Ice sheet,TSKIN_mean_Ice sheet,2,TSKIN,mean
1202,xdrdt,Ice sheet,TSKIN_mean_Ice sheet,3,TSKIN,mean
1203,snw_rds_refrz,Ice sheet,TSKIN_mean_Ice sheet,4,TSKIN,mean
1204,upplim_destruct_metamorph,Ice sheet,TSKIN_mean_Ice sheet,5,TSKIN,mean
1205,zetamaxstable,Ice sheet,TSKIN_iav_Ice sheet,1,TSKIN,iav
1206,zsno,Ice sheet,TSKIN_iav_Ice sheet,2,TSKIN,iav
1207,upplim_destruct_metamorph,Ice sheet,TSKIN_iav_Ice sheet,3,TSKIN,iav
1208,snw_rds_refrz,Ice sheet,TSKIN_iav_Ice sheet,4,TSKIN,iav
1209,rho_max,Ice sheet,TSKIN_iav_Ice sheet,5,TSKIN,iav
1210,kmax,Tropical rain forest,TSKIN_mean_Tropical rain forest,1,TSKIN,mean
1211,maximum_leaf_wetted_fraction,Tropical rain forest,TSKIN_mean_Tropical rain forest,2,TSKIN,mean
1212,liq_canopy_storage_scalar,Tropical rain forest,TSKIN_mean_Tropical rain forest,3,TSKIN,mean
1213,leaf_long,Tropical rain forest,TSKIN_mean_Tropical rain forest,4,TSKIN,mean
1214,psi50,Tropical rain forest,TSKIN_mean_Tropical rain forest,5,TSKIN,mean
1215,maximum_leaf_wetted_fraction,Tropical rain forest,TSKIN_iav_Tropical rain forest,1,TSKIN,iav
1216,fff,Tropical rain forest,TSKIN_iav_Tropical rain forest,2,TSKIN,iav
1217,kmax,Tropical rain forest,TSKIN_iav_Tropical rain forest,3,TSKIN,iav
1218,cv,Tropical rain forest,TSKIN_iav_Tropical rain forest,4,TSKIN,iav
1219,medlynslope,Tropical rain forest,TSKIN_iav_Tropical rain forest,5,TSKIN,iav
1220,fff,Tropical seasonal forest/savanna,TSKIN_mean_Tropical seasonal forest/savanna,1,TSKIN,mean
1221,kmax,Tropical seasonal forest/savanna,TSKIN_mean_Tropical seasonal forest/savanna,2,TSKIN,mean
1222,frac_sat_soil_dsl_init,Tropical seasonal forest/savanna,TSKIN_mean_Tropical seasonal forest/savanna,3,TSKIN,mean
1223,krmax,Tropical seasonal forest/savanna,TSKIN_mean_Tropical seasonal forest/savanna,4,TSKIN,mean
1224,leaf_long,Tropical seasonal forest/savanna,TSKIN_mean_Tropical seasonal forest/savanna,5,TSKIN,mean
1225,frac_sat_soil_dsl_init,Tropical seasonal forest/savanna,TSKIN_iav_Tropical seasonal forest/savanna,1,TSKIN,iav
1226,sand_pf,Tropical seasonal forest/savanna,TSKIN_iav_Tropical seasonal forest/savanna,2,TSKIN,iav
1227,krmax,Tropical seasonal forest/savanna,TSKIN_iav_Tropical seasonal forest/savanna,3,TSKIN,iav
1228,clay_pf,Tropical seasonal forest/savanna,TSKIN_iav_Tropical seasonal forest/savanna,4,TSKIN,iav
1229,liq_canopy_storage_scalar,Tropical seasonal forest/savanna,TSKIN_iav_Tropical seasonal forest/savanna,5,TSKIN,iav
1230,zlnd,Subtropical desert,TSKIN_mean_Subtropical desert,1,TSKIN,mean
1231,clay_pf,Subtropical desert,TSKIN_mean_Subtropical desert,2,TSKIN,mean
1232,sand_pf,Subtropical desert,TSKIN_mean_Subtropical desert,3,TSKIN,mean
1233,fff,Subtropical desert,TSKIN_mean_Subtropical desert,4,TSKIN,mean
1234,jmaxb0,Subtropical desert,TSKIN_mean_Subtropical desert,5,TSKIN,mean
1235,kcha,Subtropical desert,TSKIN_iav_Subtropical desert,1,TSKIN,iav
1236,wc2wjb0,Subtropical desert,TSKIN_iav_Subtropical desert,2,TSKIN,iav
1237,medlynslope,Subtropical desert,TSKIN_iav_Subtropical desert,3,TSKIN,iav
1238,medlynintercept,Subtropical desert,TSKIN_iav_Subtropical desert,4,TSKIN,iav
1239,lmrha,Subtropical desert,TSKIN_iav_Subtropical desert,5,TSKIN,iav
1240,tpu25ratio,Temperate rain forest,TSKIN_mean_Temperate rain forest,1,TSKIN,mean
1241,jmaxb1,Temperate rain forest,TSKIN_mean_Temperate rain forest,2,TSKIN,mean
1242,maximum_leaf_wetted_fraction,Temperate rain forest,TSKIN_mean_Temperate rain forest,3,TSKIN,mean
1243,tpuha,Temperate rain forest,TSKIN_mean_Temperate rain forest,4,TSKIN,mean
1244,jmaxb0,Temperate rain forest,TSKIN_mean_Temperate rain forest,5,TSKIN,mean
1245,zetamaxstable,Temperate rain forest,TSKIN_iav_Temperate rain forest,1,TSKIN,iav
1246,zsno,Temperate rain forest,TSKIN_iav_Temperate rain forest,2,TSKIN,iav
1247,medlynintercept,Temperate rain forest,TSKIN_iav_Temperate rain forest,3,TSKIN,iav
1248,lmrhd,Temperate rain forest,TSKIN_iav_Temperate rain forest,4,TSKIN,iav
1249,vcmaxha,Temperate rain forest,TSKIN_iav_Temperate rain forest,5,TSKIN,iav
1250,jmaxb1,Temperate seasonal forest,TSKIN_mean_Temperate seasonal forest,1,TSKIN,mean
1251,kmax,Temperate seasonal forest,TSKIN_mean_Temperate seasonal forest,2,TSKIN,mean
1252,jmaxb0,Temperate seasonal forest,TSKIN_mean_Temperate seasonal forest,3,TSKIN,mean
1253,tpu25ratio,Temperate seasonal forest,TSKIN_mean_Temperate seasonal forest,4,TSKIN,mean
1254,leafcn,Temperate seasonal forest,TSKIN_mean_Temperate seasonal forest,5,TSKIN,mean
1255,tpu25ratio,Temperate seasonal forest,TSKIN_iav_Temperate seasonal forest,1,TSKIN,iav
1256,clay_pf,Temperate seasonal forest,TSKIN_iav_Temperate seasonal forest,2,TSKIN,iav
1257,medlynintercept,Temperate seasonal forest,TSKIN_iav_Temperate seasonal forest,3,TSKIN,iav
1258,medlynslope,Temperate seasonal forest,TSKIN_iav_Temperate seasonal forest,4,TSKIN,iav
1259,leafcn,Temperate seasonal forest,TSKIN_iav_Temperate seasonal forest,5,TSKIN,iav
1260,fff,Woodland/shrubland,TSKIN_mean_Woodland/shrubland,1,TSKIN,mean
1261,jmaxb1,Woodland/shrubland,TSKIN_mean_Woodland/shrubland,2,TSKIN,mean
1262,FUN_fracfixers,Woodland/shrubland,TSKIN_mean_Woodland/shrubland,3,TSKIN,mean
1263,tpu25ratio,Woodland/shrubland,TSKIN_mean_Woodland/shrubland,4,TSKIN,mean
1264,lmrha,Woodland/shrubland,TSKIN_mean_Woodland/shrubland,5,TSKIN,mean
1265,jmaxb1,Woodland/shrubland,TSKIN_iav_Woodland/shrubland,1,TSKIN,iav
1266,frootcn,Woodland/shrubland,TSKIN_iav_Woodland/shrubland,2,TSKIN,iav
1267,zlnd,Woodland/shrubland,TSKIN_iav_Woodland/shrubland,3,TSKIN,iav
1268,krmax,Woodland/shrubland,TSKIN_iav_Woodland/shrubland,4,TSKIN,iav
1269,kmax,Woodland/shrubland,TSKIN_iav_Woodland/shrubland,5,TSKIN,iav
1270,zsno,Temperate grassland/desert,TSKIN_mean_Temperate grassland/desert,1,TSKIN,mean
1271,sand_pf,Temperate grassland/desert,TSKIN_mean_Temperate grassland/desert,2,TSKIN,mean
1272,clay_pf,Temperate grassland/desert,TSKIN_mean_Temperate grassland/desert,3,TSKIN,mean
1273,zetamaxstable,Temperate grassland/desert,TSKIN_mean_Temperate grassland/desert,4,TSKIN,mean
1274,d_max,Temperate grassland/desert,TSKIN_mean_Temperate grassland/desert,5,TSKIN,mean
1275,FUN_fracfixers,Temperate grassland/desert,TSKIN_iav_Temperate grassland/desert,1,TSKIN,iav
1276,lmr_intercept_atkin,Temperate grassland/desert,TSKIN_iav_Temperate grassland/desert,2,TSKIN,iav
1277,denitrif_nitrateconc_coefficient,Temperate grassland/desert,TSKIN_iav_Temperate grassland/desert,3,TSKIN,iav
